expose_id;plz;region;typ;etagenzahl;wohnflaeche;kaufpreis;grundstueck;zimmer;schlafzimmer;badezimmer;baujahr;modernisierung;bauphase;objektzustand;heizungsart;energietraeger;energieausweis;energieausweistyp;energiebedarf;energieeffizienzklasse
116548756;22946;22946 Trittau, Stormarn (Kreis);Einfamilienhaus (freistehend);2;212;565000;1002;7;;;1971;;;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;164,9;F
116572809;09405;09405 Zschopau, Erzgebirgskreis;Villa;3;250;320000;2863;12;;2;1910;2018;;Gepflegt;Zentralheizung;Erdgas schwer;liegt vor;Bedarfsausweis;325,3;H
116645133;22559;22559 Hamburg Rissen, Hamburg;Villa;3;270;1740000;570;6;4;2;1913;2020;;Erstbezug nach Sanierung;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;236,76;G
116677525;64739;64739 Höchst, Höchst im Odenwald;Doppelhaushälfte;2;131;299500;390;6;5;1;2020;;;Erstbezug;Wärmepumpe;Umweltwärme;liegt vor;Bedarfsausweis;20,8;A+
116736691;21365;21365 Adendorf, Lüneburg (Kreis);Besondere Immobilie;1;120;549000;1116;5;4;2;1968;2019;;Modernisiert;Zentralheizung;Gas;liegt vor;Bedarfsausweis;151,1;E
116739261;22359;22359 Hamburg, Volksdorf;Einfamilienhaus (freistehend);1;72;720000;1000;3;;;1949;;;;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;314,2;H
116753085;65760;65760 Eschborn, Main-Taunus-Kreis;Einfamilienhaus (freistehend);2;140;620000;295;4;3;2;1988;2014;Haus fertig gestellt;;Zentralheizung;Gas;;Verbrauchsausweis;;D
116780504;22929;22929 Hamfelde, Stormarn (Kreis);Einfamilienhaus (freistehend);2;60;288000;2000;3;2;1;1955;2015;Haus fertig gestellt;Gepflegt;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;155;E
116792790;22547;22547 Hamburg / Lurup, Hamburg;Doppelhaushälfte;3;149;629000;189;4;3;2;2019;;;Erstbezug;Fußbodenheizung;Strom;liegt vor;Bedarfsausweis;14;A+
116815604;22851;22851 Norderstedt, Segeberg (Kreis);Doppelhaushälfte;2;119,82;489000;155,26;4;;;2020;;Haus im Bau;Erstbezug;Fußbodenheizung;Gas;liegt vor;Bedarfsausweis;27,5;A+
116832746;13055;13055 Berlin, Alt-Hohenschönhausen;Mehrfamilienhaus;2;260;897000;500;12;5;3;1936;2014;;Modernisiert;Zentralheizung;Öl;liegt vor;Bedarfsausweis;84,39;C
116846633;89423;89423 Gundelfingen an der Donau, Dillingen an der Donau (Kreis);Einfamilienhaus (freistehend);2;130;317000;682;4;3;1;1939;2015;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;G
116851018;10249;10249 Berlin, Friedrichshain;Reiheneckhaus;3;151,8;1400000;214;4,5;3;3;2009;;Haus fertig gestellt;Neuwertig;Fußbodenheizung;Gas;liegt vor;Verbrauchsausweis;;D
116882226;12621;12621 Berlin, Kaulsdorf;Einfamilienhaus (freistehend);2;128;649450;500;4;3;2;2015;;;Neuwertig;Wärmepumpe;;liegt vor;Bedarfsausweis;20;A+
116889453;13355;13355 Berlin, Gesundbrunnen;Mehrfamilienhaus;5;1011;3000000;930;38;;;1960;;;Gepflegt;Nachtspeicheröfen;Strom;liegt vor;Verbrauchsausweis;;B
116910226;22119;22119 Hamburg, Billstedt;Einfamilienhaus (freistehend);3;240;1249000;846;6,5;5;2;2007;2016;;Neuwertig;Wärmepumpe;;liegt vor;Bedarfsausweis;31,7;A
116935043;25436;25436 Heidgraben, Pinneberg (Kreis);Einfamilienhaus (freistehend);3;183,79;469000;805;5;4;1;1972;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;194,8;F
116960851;21256;21256 Handeloh (Höckel), Handeloh;Einfamilienhaus (freistehend);3;167,71;429000;3083;5,5;4;2;2001;;;Gepflegt;;Solar, Strom;liegt vor;Verbrauchsausweis;;B
116970937;15569;15569 Oder-Spree-Woltersdorf, Oder-Spree (Kreis);Einfamilienhaus (freistehend);3;205;620000;1299;8;;3;1936;;;;Etagenheizung;Gas;liegt vor;Verbrauchsausweis;;C
116997131;21702;21702 Ahlerstedt, Stade (Kreis);Einfamilienhaus (freistehend);3;107;285000;1102;5;4;;1969;2013;;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;244,1;G
117004007;18225;18225 Kühlungsborn, Rostock (Kreis);Mehrfamilienhaus;3;533;1249000;1990;22;;;1910;;;;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;188,7;F
117013957;15834;15834 Rangsdorf, Teltow-Fläming (Kreis);Einfamilienhaus (freistehend);2;210;895000;1046;4;1;2;2017;;Haus fertig gestellt;Neuwertig;Zentralheizung;;liegt vor;Bedarfsausweis;22,6;A+
117053067;41238;41238 Mönchengladbach, Bonnenbroich-Geneicken;Mehrfamilienhaus;3;563;240000;330;20;8;3;1899;;;Renovierungsbedürftig;Etagenheizung;Gas;liegt vor;Bedarfsausweis;192,3;F
117053420;22393;22393 Hamburg / Sasel, Hamburg;Einfamilienhaus (freistehend);2;79;998000;992;4;3;1;1958;;Haus in Planung (projektiert);Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;260;H
117099795;25469;25469 Halstenbek, Pinneberg (Kreis);Doppelhaushälfte;2;120;565000;250;4;3;1;2004;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
117138633;14641;14641 Schwaneck, Nauen;Einfamilienhaus (freistehend);2;112;303800;1250;4;;;unbekannt;;;Erstbezug;Fußbodenheizung;;liegt vor;Verbrauchsausweis;;B
117138680;14641;14641 Schwanebeck, Nauen;Bungalow;2;100;284900;1104;3;;;unbekannt;;;Erstbezug;Fußbodenheizung;;liegt vor;Verbrauchsausweis;;B
117138736;14641;14641 Schwanebeck, Nauen;Bungalow;2;120;324900;1250;4;;;unbekannt;;;Erstbezug;Fußbodenheizung;;liegt vor;Verbrauchsausweis;;B
117149076;16775;16775 Löwenberg, Löwenberger Land;Einfamilienhaus (freistehend);2;107,71;398500;1009;5;;;1976;;;Gepflegt;;;;Verbrauchsausweis;;E
117162073;15834;15834 Rangsdorf, Teltow-Fläming (Kreis);Einfamilienhaus (freistehend);2;210;895000;1046;4;1;2;2017;;Haus fertig gestellt;Neuwertig;Zentralheizung;;liegt vor;Bedarfsausweis;22,6;A+
117163524;25348;25348 Glückstadt, Steinburg (Kreis);Einfamilienhaus (freistehend);2;114;199000;120;5;;;1900;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;324,6;H
117180990;22393;22393 Hamburg / Sasel, Hamburg;Einfamilienhaus (freistehend);2;79;449000;372;4;3;1;1958;;;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;260;H
117184199;13503;13503 Berlin, Heiligensee;;3;395;1980000;1418;9;5;5;2006;2018;Haus fertig gestellt;Neuwertig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;95;C
117287607;15366;15366 Neuenhagen bei Berlin, Märkisch-Oderland (Kreis);Einfamilienhaus (freistehend);2;125;440000;767;5;4;2;1932;2017;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;148,27;E
117296791;21339;21339 Lüneburg, Oedeme;Reihenmittelhaus;3;138;440000;200;7;5;1;2003;;;Renovierungsbedürftig;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;B
117301343;14482;14482 Potsdam, Babelsberg Nord;Villa;3;500;3900000;2175;13;;4;2014;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
117323327;06193;06193 Petersberg, Götschetal;Mehrfamilienhaus;1;400;165000;390;11;8;2;1900;1995;Haus fertig gestellt;;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;F
117323328;25348;25348 Glückstadt, Steinburg (Kreis);Einfamilienhaus (freistehend);2;372;975000;1349;8;;5;2009;;Haus fertig gestellt;Neuwertig;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;C
117360386;13088;13088 Berlin, Weißensee;Reihenmittelhaus;2;142,25;669000;124;4;3;1;2019;;;Erstbezug;Fußbodenheizung;Fernwärme;liegt vor;Bedarfsausweis;57,7;B
117360539;13088;13088 Berlin, Weißensee;Doppelhaushälfte;2;142,11;669000;123;4;3;1;2020;;;Erstbezug;Fußbodenheizung;Fernwärme;liegt vor;Bedarfsausweis;58;B
117360825;13088;13088 Berlin, Weißensee;Doppelhaushälfte;2;142,11;669000;93;4;3;1;2019;;;Erstbezug;Fußbodenheizung;Fernwärme;liegt vor;Bedarfsausweis;57,7;B
117361092;13088;13088 Berlin, Weißensee;Reihenmittelhaus;2;160,05;689000;66;4;3;1;2020;;;Erstbezug;Fußbodenheizung;Fernwärme;liegt vor;Bedarfsausweis;49,5;A
117361229;13088;13088 Berlin, Weißensee;Reihenmittelhaus;2;142,25;687000;136;4;3;1;2020;;;Erstbezug;Fußbodenheizung;Fernwärme;liegt vor;Bedarfsausweis;57,7;B
117361380;13088;13088 Berlin, Weißensee;Reihenmittelhaus;2;160,02;684000;71;4;3;1;2020;;;Erstbezug;Fußbodenheizung;Fernwärme;liegt vor;Bedarfsausweis;49,5;A
117376876;15732;15732 Eichwalde, Dahme-Spreewald (Kreis);Einfamilienhaus (freistehend);2;112;450000;1360;4;;2;1928;;Haus fertig gestellt;Gepflegt;;Gas;liegt vor;Bedarfsausweis;363;H
117394880;78052;78052 Villingen-Schwenningen /Pfaffenweiler, Villingen-Schwenningen;Mehrfamilienhaus;2;340;649000;851;10;6;4;1980;;;;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;C
117407263;15806;15806 Nächst Neuendorf, Zossen;Bauernhaus;2;208,8;2200000;95429;6;;;1960;;;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;223,6;G
117540318;71336;71336 Waiblingen, Rems-Murr-Kreis;;3;130;590000;222;4;3;1;1980;;;Gepflegt;Zentralheizung;Strom;liegt vor;Verbrauchsausweis;;D
117557112;14612;14612 Falkensee, Havelland (Kreis);Mehrfamilienhaus;3;531,46;1650000;782;17;;;1998;1998;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;F
117566705;24568;24568 Kaltenkirchen, Segeberg (Kreis);Reihenmittelhaus;3;145;399000;230;5;4;2;2019;;;Erstbezug;Blockheizkraftwerke;Erdgas leicht;liegt vor;Bedarfsausweis;28,4;A+
117571637;51597;51597 Morsbach, Oberbergischer Kreis;Einfamilienhaus (freistehend);2;76,96;175000;3220;6;;2;1920;1999;;Gepflegt;Zentralheizung;Gas;;Bedarfsausweis;114,3;D
117574993;23619;23619 Zarpen, Stormarn (Kreis);Einfamilienhaus (freistehend);3;195;545000;1113;7;3;3;1995;;;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;157;E
117660024;14163;14163 Berlin, Zehlendorf;Einfamilienhaus (freistehend);3;169,5;1390000;750,5;5,5;;2;1974;;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;222,69;G
117666797;15566;15566 Schöneiche, Schöneiche bei Berlin;Reiheneckhaus;2;138;499000;235;6;0;1;1995;;;Gepflegt;Zentralheizung;Gas;;Verbrauchsausweis;;E
117693958;22397;22397 Hamburg- Duvenstdt, Duvenstedt;Mehrfamilienhaus;2;268;1250000;921;14;9;5;2011;;Haus fertig gestellt;Vollständig renoviert;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;32,8;A
117743051;54313;54313 Zemmer, Trier-Saarburg (Kreis);Einfamilienhaus (freistehend);3;100;89000;73;4;2;1;1920;;;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;B
117765354;16548;16548 Glienicke/Nordbahn, Oberhavel (Kreis);Einfamilienhaus (freistehend);2;196;868000;785;6;5;2;1911;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;G
117797753;15738;15738 Zeuthen, Dahme-Spreewald (Kreis);Einfamilienhaus (freistehend);2;120;669500;676;4;3;2;2004;;;Gepflegt;Etagenheizung;Gas;liegt vor;Verbrauchsausweis;;E
117799007;14612;14612 Falkensee, Havelland (Kreis);Einfamilienhaus (freistehend);3;201;810000;709;9;7;2;2010;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;C
117801863;16548;16548 Oberhavel-Glienicke-Nordbahn, Glienicke/Nordbahn;Einfamilienhaus (freistehend);3;262;799000;818;6;5;3;1995;;;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;120;D
117805227;12107;12107 Berlin, Mariendorf;Villa;2;360;1570000;727;9;5;2;2005;2005;Haus fertig gestellt;Gepflegt;Fußbodenheizung;Gas;liegt vor;Verbrauchsausweis;;D
117841371;22941;22941 Bargteheide, Stormarn (Kreis);Reihenmittelhaus;2;97;335000;157;4;;;1963;;;;;Gas;liegt vor;Bedarfsausweis;155;E
117861928;21335;21335 Lüneburg, Rettmer;Einfamilienhaus (freistehend);2;156;729000;942;5;;1;2008;2019;Haus fertig gestellt;Neuwertig;Wärmepumpe;Strom;liegt vor;Verbrauchsausweis;;A+
117874549;16341;16341 Zepernick, Panketal;Doppelhaushälfte;2;95,71;349000;453;4;3;1;1999;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;83,5;C
117908010;14163;14163 Berlin, Zehlendorf;Einfamilienhaus (freistehend);2;140;1140000;749;6;5;2;1974;;Haus fertig gestellt;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;291,55;H
117966335;14624;14624 Seeburg, Dallgow-Döberitz;Wohnimmobilie (sonstige);2;310;1950000;5429;9;6;4;1880;2010;Haus fertig gestellt;Nach Vereinbarung;Fußbodenheizung;;liegt vor;Bedarfsausweis;26,3;A+
117998066;21717;21717 Fredenbeck, Stade (Kreis);;2;500;4200000;28000;6;3;3;2000;;;Neuwertig;;Gas;liegt vor;Verbrauchsausweis;;E
118001429;25462;25462 Rellingen, Pinneberg (Kreis);Einfamilienhaus (freistehend);2;153;697400;772;4;;;1965;;;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;157;E
118135093;22397;22397 Hamburg - Lemsahl-Mellingstedt, Hamburg;Doppelhaushälfte;2;133;585000;160;5;4;2;2020;;;Erstbezug;Zentralheizung;Gas;liegt vor;Bedarfsausweis;32,6;A
118150152;16540;16540 Hohen Neuendorf, Oberhavel (Kreis);Doppelhaushälfte;2;150,89;549500;350;5,5;4;2;2020;;;Erstbezug;Gas-Heizung;Erdgas leicht;;Bedarfsausweis;27,2;A+
118156772;23881;23881 Alt-Mölln, Alt Mölln;Einfamilienhaus (freistehend);2;156;857630;6300;4;4;2;2021;;Haus in Planung (projektiert);Erstbezug;Fußbodenheizung;Solar;liegt vor;Bedarfsausweis;4,9;A+
118183850;16341;16341 Panketal / Schwanebeck, Panketal;Einfamilienhaus (freistehend);2;135;599000;855;4;;1;2003;;;;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
118226807;21217;21217 Seevetal, Harburg (Kreis);Doppelhaushälfte;2;97;387000;275;4;3;2;2020;;Haus im Bau;Erstbezug;Gas-Heizung;;liegt vor;Bedarfsausweis;48;A+
118233313;25358;25358 Horst (Holstein), Steinburg (Kreis);Villa;2;242,62;890000;1589;6;4;2;1982;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;110,2;D
118244255;21033;21033 Hamburg, Billwerder;Doppelhaushälfte;2;231;734000;605;8;6;2;1993;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
118244270;21033;21033 Hamburg, Billwerder;Doppelhaushälfte;2;231;734000;605;8;6;2;1993;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
118245377;16515;16515 Oranienburg / Malz, Oranienburg;Einfamilienhaus (freistehend);2;106;315000;610;3;2;2;1998;;Haus fertig gestellt;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;109,16;D
118275849;16356;16356 Werneuchen OT Seefeld, Ahrensfelde;;2;356;720000;1446;15;;2;1910;;;;Zentralheizung;Gas;liegt vor;Bedarfsausweis;184,4;F
118301073;52134;52134 Herzogenrath, Aachen (Kreis);Einfamilienhaus (freistehend);2;251;790000;730;9;;3;1990;;;;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;C
118386818;22393;22393 Hamburg, Sasel;Mehrfamilienhaus;2;250;1270000;1049;8;;;1980;;;;;Gas;liegt vor;Verbrauchsausweis;;H
118393072;22851;22851 Norderstedt, Segeberg (Kreis);Einfamilienhaus (freistehend);2;106;399000;544;3;2;;1994;;Haus fertig gestellt;;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
118401243;15838;15838 Am Mellensee / Rehagen, Am Mellensee;Villa;3;243;1195000;4440;7;4;2;1914;;;Modernisiert;Zentralheizung;Solar, Strom;liegt vor;Verbrauchsausweis;;B
118480087;14167;14167 Berlin, Zehlendorf;;2;350;2499000;380;9;6;3;1998;;;Vollständig renoviert;Zentralheizung;Gas;liegt vor;Bedarfsausweis;140,15;C
118493943;23869;23869 Elmenhorst, Stormarn (Kreis);Einfamilienhaus (freistehend);3;153;610000;735;6;5;3;1973;2016;;Modernisiert;Gas-Heizung;Gas;liegt vor;Bedarfsausweis;168;F
118494648;12527;12527 Berlin, Grünau;Einfamilienhaus (freistehend);3;90,13;250000;531;4;;;1930;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;194,2;F
118499159;12683;12683 Berlin - Biesdorf-Nord, Biesdorf;Einfamilienhaus (freistehend);3;178;859000;709;5;4;2;2002;;;;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;C
118500619;21465;21465 Wentorf, Wentorf bei Hamburg;Einfamilienhaus (freistehend);3;90;440000;400;3;2;1;1968;;;Modernisiert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
118568439;22395;22395 Hamburg / Bergstedt, Hamburg;;1;191;1898000;1261;9,5;8;6;1969;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;186;F
118575869;88677;88677 Markdorf, Bodenseekreis;Einfamilienhaus (freistehend);2;320;1700000;1400;10;5;2;1966;;;Vollständig renoviert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
118576081;47199;47199 Duisburg, Baerl;Mehrfamilienhaus;2;165;349000;537;6;4;2;1900;;;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;198,2;F
118578881;24568;24568 Kaltenkirchen, Segeberg (Kreis);Einfamilienhaus (freistehend);2;210;569000;754;7;5;2;2001;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
118616232;12309;12309 Berlin, Lichtenrade;Einfamilienhaus (freistehend);4;350;1695000;1113;9;8;4;1906;2004;Haus fertig gestellt;Modernisiert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;C
118630598;22359;22359 Hamburg, Volksdorf;Einfamilienhaus (freistehend);4;72;399500;500;3;;;1949;;;;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;314,2;H
118643604;22955;22955 Hoisdorf, Stormarn (Kreis);Einfamilienhaus (freistehend);4;166;450000;586;5;;;1974;2000;Haus fertig gestellt;Gepflegt;;Öl;liegt vor;Bedarfsausweis;196,7;F
118650263;24641;24641 Sievershütten, Hüttblek;Bauernhaus;4;586;649000;3780;7;;;1881;;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;179;F
118676848;21682;21682 Stade, Stade (Kreis);;3;234,94;998000;402;10;7;3;1660;;Haus fertig gestellt;Nach Vereinbarung;Etagenheizung;Gas;liegt vor;Bedarfsausweis;238;G
118701574;21481;21481 Lauenburg/Elbe, Herzogtum Lauenburg (Kreis);Einfamilienhaus (freistehend);3;170;399900;536;6;5;2;1997;;;Gepflegt;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;C
118739891;13591;13591 Berlin, Staaken;Reihenmittelhaus;3;95;448000;300;4;;;1996;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;83,34;C
118741428;22946;22946 Großensee, Stormarn (Kreis);Reihenmittelhaus;3;111;425000;201;5;3;1;2020;;Haus in Planung (projektiert);Erstbezug;Zentralheizung;Gas;liegt vor;Bedarfsausweis;29;A+
118749295;33161;33161 Hövelhof, Paderborn (Kreis);Mehrfamilienhaus;3;350,74;679800;874;10;6;3;1999;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;92,5;C
118754580;12683;12683 Berlin, Biesdorf;Reihenmittelhaus;3;122;479000;125;5;4;2;2002;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;D
118766704;13129;13129 Berlin, Blankenburg;Einfamilienhaus (freistehend);0;127;539000;820;5;4;2;1978;;;Gepflegt;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;G
118781769;23979;23979 Mölln, Herzogtum Lauenburg (Kreis);Reihenmittelhaus;2;127;280000;165;5;4;1;1981;;;Gepflegt;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;D
118781996;25451;25451 Quickborn, Pinneberg (Kreis);Bauernhaus;2;209;998000;77712;6;;2;1902;;;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;324,6;H
118787235;24576;24576 Bad Bramstedt, Segeberg (Kreis);Reihenmittelhaus;2;80;198000;191;4;3;1;;2010;Haus fertig gestellt;Modernisiert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
118877068;83026;83026 Rosenheim, Happing;Reiheneckhaus;3;137;749000;157;5;4;2;2020;;Haus in Planung (projektiert);Erstbezug;Fußbodenheizung;Fernwärme;liegt vor;Bedarfsausweis;73,1;B
118880597;58708;58708 Menden, Menden (Sauerland);Doppelhaushälfte;3;90;189000;234;4;3;1;1992;;Haus fertig gestellt;Gepflegt;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;F
118895884;24568;24568 Kattendorf, Segeberg (Kreis);Einfamilienhaus (freistehend);2;254;449000;1168;6;4;2;1973;;;Renovierungsbedürftig;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;195;F
118907494;16348;16348 Wandlitz OT Schönwalde, Wandlitz;Einfamilienhaus (freistehend);2;240;547000;910;7;6;2;2017;2018;Haus fertig gestellt;Neuwertig;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;B
118929004;22547;22547 Hamburg, Lurup;Doppelhaushälfte;2;92;560000;315;4;;1;1988;;;Gepflegt;Zentralheizung;Gas;;Verbrauchsausweis;;H
118933032;24568;24568 Kaltenkirchen, Segeberg (Kreis);Reiheneckhaus;2;116;389000;390;4;;;1999;;;;;Fernwärme;liegt vor;Verbrauchsausweis;;D
118970430;14469;14469 Potsdam / Nauener Vorstadt, Potsdam;Villa;3;210;1980000;300;7;3;2;1750;;Haus fertig gestellt;Saniert;Zentralheizung;Gas;liegt vor;Verbrauchsausweis;;E
119092031;25451;25451 Quickborn-Heide, Quickborn;Einfamilienhaus (freistehend);3;169;650900;1415;6;4;2;1974;;Haus fertig gestellt;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;266;H
119094468;22949;22949 Ammersbek, Stormarn (Kreis);Einfamilienhaus (freistehend);3;142;559000;1350;5;3;2;1977;;;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;263;H
119153775;14089;14089 Berlin, Kladow;Einfamilienhaus (freistehend);2;85;446000;543;3;2;1;;;;Gepflegt;Öl-Heizung;Öl;liegt vor;Bedarfsausweis;130;D
119166305;13088;13088 Berlin, Weißensee;Doppelhaushälfte;2;160,02;694000;152;4;3;1;2019;;;Erstbezug;Fußbodenheizung;Fernwärme;liegt vor;Bedarfsausweis;49,5;A
119180431;09496;09496 Marienberg, Erzgebirgskreis;Einfamilienhaus (freistehend);2;121;63000;530;4;2;2;1930;1995;Haus fertig gestellt;Saniert;Zentralheizung;Öl;liegt vor;Bedarfsausweis;303;H
119295175;21438;21438 Brackel, Harburg (Kreis);Einfamilienhaus (freistehend);2;335;615000;1534;7;;5;1972;;;Gepflegt;Zentralheizung;Solar, Gas;liegt vor;Bedarfsausweis;101,9;D
119298827;21339;21339 Lüneburg, Goseburg-Zeltberg;Reihenmittelhaus;2;115;225000;132;5,5;4;1;unbekannt;;;Renovierungsbedürftig;Gas-Heizung;Gas;liegt vor;Verbrauchsausweis;;E
119312967;13403;13403 Berlin (Wittenau), Reinickendorf (Ortsteil);Doppelhaushälfte;3;138;620000;215;4;3;1;2010;2010;Haus fertig gestellt;Neuwertig;Fußbodenheizung;Gas;liegt vor;Verbrauchsausweis;;B
119330717;21720;21720 Grünendeich, Stade (Kreis);Einfamilienhaus (freistehend);2;145;260000;293;5;;2;1957;;;;Zentralheizung;Öl;liegt vor;Bedarfsausweis;312,7;H
119365991;21272;21272 Egestorf, Harburg (Kreis);Einfamilienhaus (freistehend);2;121;369000;660;5;3;2;1956;;;Gepflegt;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;F
119366263;14547;14547 Beelitz, Potsdam-Mittelmark (Kreis);Mehrfamilienhaus;2;196;490000;1155;6;4;2;2000;2017;Haus fertig gestellt;Neuwertig;Zentralheizung;Öl;liegt vor;Verbrauchsausweis;;B
119369449;12203;12203 Berlin, Lichterfelde;Einfamilienhaus (freistehend);2;187;998000;150;5;2;2;2019;;;Erstbezug;Fernwärme;Solar;liegt vor;Bedarfsausweis;54,57;B
119415897;15827;15827 Blankenfelde, Blankenfelde-Mahlow;Wohnimmobilie (sonstige);2;125;499000;1315;5;4;2;1998;;;Neuwertig;Zentralheizung;Gas;liegt vor;Bedarfsausweis;154,5;E
119417754;12203;12203 Berlin, Lichterfelde;Doppelhaushälfte;3;187;998000;225;5;3;2;2019;;Haus fertig gestellt;;Solar-Heizung;Solar;liegt vor;Bedarfsausweis;54,57;B
119434098;12277;12277 Berlin, Marienfelde;Bungalow;3;125;730000;941;4;3;1;1964;;;Gepflegt;Zentralheizung;Öl;liegt vor;Bedarfsausweis;199,8;F
119453404;22609;22609 Hamburg, Nienstedten;Einfamilienhaus (freistehend);2;240;1780000;1385;8;4;2;1970;;;Renovierungsbedürftig;Zentralheizung;Öl;liegt vor;Bedarfsausweis;246,2;G
119453802;24558;24558 Henstedt-Ulzburg, Segeberg (Kreis);Einfamilienhaus (freistehend);2;135;395000;368;4,5;;;1958;;;;;Gas;liegt vor;Bedarfsausweis;202,6;G
119462878;14109;14109 Berlin-Wannsee, Berlin;Villa;2;430;3200000;1800;10;;3;1871;2017;Haus fertig gestellt;Gepflegt;Zentralheizung;Gas;liegt vor;Bedarfsausweis;241,4;G
119505877;49143;49143 Bissendorf, Osnabrück (Kreis);Einfamilienhaus (freistehend);2;200;395000;1760;8;6;3;1969;;;;;Öl;liegt vor;Bedarfsausweis;196;F
